,ID,Target_url,Target_text,Image_url,label
144,Snp282,https://www.snopes.com/,A series of images show a Tesla vehicle in space.,"https://www.snopes.com/tachyon/2018/02/tesla-in-space.jpg?resize=600,338",REAL
145,Snp283,https://www.snopes.com/,A series of photograph show the skeletal remains of the biblical giant Goliath.,"https://www.snopes.com/tachyon/2018/02/goliath-skeleton.jpg?resize=600,558",FAKE
146,Snp286,https://www.snopes.com/,A photograph shows a security wall outside Joe Kennedy's Palm Beach house.,"https://www.snopes.com/tachyon/2018/02/joe-kennedy-tweets.jpg?resize=600,600",FAKE
147,Snp287,https://www.snopes.com/,Photographs show House Minority Leader Nancy Pelosi scolding a fellow Democrat for standing during the State of the Union.,"https://www.snopes.com/tachyon/2018/02/pelosi-scolds-democrat.jpg?resize=600,738",FAKE
148,Snp288,https://www.snopes.com/,"A sign posted on a public beach by the city of Melbourne, Australia tells visitors to refrain from consuming of pork and alcohol and to be respectful during Islamic prayer times.","https://www.snopes.com/tachyon/2018/01/multicultural_beach_melbourne_faux_feature.jpg?resize=865,452",FAKE
149,Snp289,https://www.snopes.com/,"A photograph shows a plane with banner reading ""Where's my damn dinner?"" flying over the Women's March.","https://www.snopes.com/tachyon/2018/01/womensmarch10.jpg?resize=600,389",FAKE
150,Snp290,https://www.snopes.com/,A photograph shows a mountain that closely resembles a frozen elephant.,https://pbs.twimg.com/media/DUlMOHmUQAAEYZ8.jpg,FAKE
151,Snp297,https://www.snopes.com/,"Former Presidents Barack Obama, Bill Clinton, and George W. Bush mocked President Trump on Twitter about his tweet bragging about winning the election on his first try.","https://www.snopes.com/tachyon/2018/01/26169900_713070272230998_6068165661028487325_n.jpg?resize=600,852",FAKE
152,Snp298,https://www.snopes.com/,A photograph shows Oprah Winfrey kissing Harvey Weinstein on the cheek.,"https://www.snopes.com/tachyon/2018/01/oprah-and-harvey.jpg?resize=600,733",REAL
153,Snp299,https://www.snopes.com/,A photograph shows North Korea leader Kim Jong-un laughing as he reads the book Fire and Fury: Inside the Trump White House.,"https://www.snopes.com/tachyon/2018/01/Pasted-image-at-2018_01_07-06_01-PM.png?resize=600,403",FAKE
154,Snp301,https://www.snopes.com/,A photograph shows a group of DACA recipients dressed in Mexican flags burning an American flag.,"https://www.snopes.com/tachyon/2018/01/daca.jpg?resize=600,429",FAKE
155,Snp303,https://www.snopes.com/,A photograph shows a dog defecating on the steps of 10 Downing Street.,"https://www.snopes.com/tachyon/2017/12/10-downing-dog.jpg?resize=600,431",FAKE
156,Snp304,https://www.snopes.com/,A video shows a man demonstrating an invisibility cloak.,"https://www.snopes.com/tachyon/2017/12/weibo.jpg?resize=600,460",FAKE
157,Snp306,https://www.snopes.com/,"A photograph shows a protester holding a sign that says ""We must stop the war on Christmas"" next to another man with a sign that reads ""All holidays matter.""","https://www.snopes.com/tachyon/2017/12/war-on-christmas.jpg?resize=600,458",FAKE
158,Snp307,https://www.snopes.com/,A time-traveler using a hula hoop appears in the background of a 1939 photograph.,"https://www.snopes.com/tachyon/2017/11/michelle-obama.jpg?resize=600,625",FAKE
159,Snp308,https://www.snopes.com/,"A ""Muslim migrant"" beats up a boy on crutches in a video posted to a site in the Netherlands.",https://www.snopes.com/tachyon/2017/11/trump-tweets-antimuslim-video.jpg?w=600,FAKE
160,Snp309,https://www.snopes.com/,Photographs show Russian President Vladimir Putin taking a lollipop from a child.,"https://www.snopes.com/tachyon/2017/11/uncle-putin.jpg?resize=600,750",FAKE
161,Snp310,https://www.snopes.com/,A photograph shows a flyer from the Elementary Teachers' Federation of Ontario for a 'LGGBDTTTIQQAAPP' inclusiveness training session.,"https://www.snopes.com/tachyon/2017/11/LGGBDTTTIQQAAPP.jpg?resize=600,800",REAL
162,Snp312,https://www.snopes.com/,Photographs show a small child forced to put down his dog with a handgun.,"https://www.snopes.com/tachyon/2017/11/childgun.jpg?resize=469,659",FAKE
163,Snp315,https://www.snopes.com/,A photograph showing President Obama with a man sleeping on the subway is genuine.,"https://www.snopes.com/tachyon/2017/11/average-rob.jpg?resize=600,498",FAKE
164,Snp316,https://www.snopes.com/,Image depicts Texas church shooting suspect Devin Patrick Kelley at a Bernie Sanders rally.,"https://www.snopes.com/tachyon/2017/11/giacomo-calabrese-look-familiar-its-the-texas-church-shooter.jpg?resize=612,496",FAKE
165,Snp317,https://www.snopes.com/,"A video shows Muslims ""marching for Sharia law"" in England.","https://www.snopes.com/tachyon/2017/11/muslimmarch.jpg?resize=600,265",FAKE
166,Snp318,https://www.snopes.com/,A photograph shows a group of deported U.S. veterans in the Mexican border city of Ciudad Juárez.,"https://www.snopes.com/tachyon/2017/11/deported-veterans.jpg?resize=600,566",REAL
167,Snp319,https://www.snopes.com/,A photograph shows André the Giant holding a 12-oz. can of beer.,"https://www.snopes.com/tachyon/2017/11/andre-the-giant.jpg?resize=600,473",REAL
168,Snp321,https://www.snopes.com/,A New Jersey man named Michael Lombardi killed a hibernating bear.,"https://www.snopes.com/tachyon/2017/11/fb-page-screenshot.jpg?resize=600,1114",FAKE
169,Snp324,https://www.snopes.com/,A video shows a woman using her face as a paddle during a game of table tennis.,"https://www.snopes.com/tachyon/2017/10/face-cream-ad.jpg?resize=600,292",FAKE
170,Snp325,https://www.snopes.com/,"A picture shows Vice President Joe Biden groping Stephanie Carter, wife of former defense secretary Ash Carter, during a government ceremony.","https://www.snopes.com/tachyon/2017/10/biden-grope.jpg?resize=600,728",FAKE
171,Snp327,https://www.snopes.com/,An unflattering photograph of President Trump is real.,"https://www.snopes.com/tachyon/2017/10/vic-berger-trump.jpg?resize=600,450",FAKE
172,Snp328,https://www.snopes.com/,Photographs show a 2011 NFL Veterans Day tribute that ESPN omitted from their pre-game coverage.,"https://www.snopes.com/tachyon/2013/11/lambeau2.jpg?resize=604,461",REAL
173,Snp329,https://www.snopes.com/,A video shows a ghost haunting a hallway at a school in Ireland.,"https://www.snopes.com/tachyon/2017/10/ghost_video_cork_ireland_school_faux_feature.jpg?resize=1200,630&quality=65",FAKE
174,Snp330,https://www.snopes.com/,A photograph shows insects embedded in a dog's mouth.,"https://www.snopes.com/tachyon/2015/11/disgusting.jpg?resize=528,960",REAL
175,Snp331,https://www.snopes.com/,A photograph shows an owl experiencing an orgasm.,"https://www.snopes.com/tachyon/2017/10/owl-orgasm.jpg?resize=600,619",FAKE
176,Snp332,https://www.snopes.com/,An image shows Jimi Hendrix covered in tattoos while riding a dune buggy.,"https://www.snopes.com/tachyon/2017/10/hendrix.jpg?resize=600,714",FAKE
177,Snp333,https://www.snopes.com/,A photograph shows Sarah Huckabee Sanders wearing KKK robes for Halloween in 1993.,"https://www.snopes.com/tachyon/2017/10/22687658_1969037260032795_622066198185473843_n.jpg?resize=300,395",FAKE
178,Snp335,https://www.snopes.com/,An image shows a lawmaker's underwear as she leans over a desk.,"https://www.snopes.com/tachyon/2017/10/not-melania-trump.jpg?resize=600,400",FAKE
179,Snp337,https://www.snopes.com/,An image shows President Trump getting a spray tan in the oval office.,"https://www.snopes.com/tachyon/2017/10/trump-tweet-1.jpg?resize=600,733",FAKE
180,Snp338,https://www.snopes.com/,A photograph shows a coyote being given a bath after it was mistaken by a dog by an Ohio family in October 2017.,"https://www.snopes.com/tachyon/2017/10/coyote-dog.jpg?resize=600,691",FAKE
181,Snp339,https://www.snopes.com/,"""Nightmare on Elm Street"" character Freddy Krueger was based on a real life serial murderer.","https://www.snopes.com/tachyon/2017/10/5__Lamaur_Foster_-_DID_YOU_KNOW_____The_Freddy_Kruger_character_was____.jpg?resize=600,891",FAKE
182,Snp340,https://www.snopes.com/,Divers uncovered the submerged city of Heracleion in October 2017.,"https://www.snopes.com/tachyon/2017/10/diver_exploring_underwater_fb.jpg?resize=865,452",FAKE
183,Snp341,https://www.snopes.com/,A photograph shows a woman who was killed by a frozen shaft of urine that fell from a plane.,"https://www.snopes.com/tachyon/2017/10/frozen-shaft-of-urine.jpg?resize=600,634",FAKE
184,Snp343,https://www.snopes.com/,"Image depicts ""attitude adjustment"" and ""smile therapy"" forced upon American housewives in the 1930s institutionalized for ""not taking care of themselves"" and acting ""depressed.""","https://www.snopes.com/tachyon/2017/10/1930s-woman-smile-pictures-in-history.jpg?resize=600,683",FAKE
185,Snp345,https://www.snopes.com/,"A newspaper photograph shows a pregnant, cigarette-smoking woman worrying about the effect of construction noise on her unborn child.",https://www.snopes.com/tachyon/2013/06/pregnant.jpg,REAL
186,Snp347,https://www.snopes.com/,"A photograph shows a protester holding a ""No mother should have to fear for her son's life every time he robs a store"" sign in front of a fire station in Ferguson, Missouri.",https://www.snopes.com/tachyon/images/graphics/news/fergusontwitter.jpg,FAKE
187,Snp348,https://www.snopes.com/,"Prior to condemning flag burning in November 2016, Donald Trump endorsed the act in February 2011.","https://www.snopes.com/tachyon/2016/11/trumpflag.jpg?resize=608,308",FAKE
188,Snp349,https://www.snopes.com/,A photograph shows a 30-foot wave from Hurricane Jose hitting Jennette's Pier in North Carolina.,"https://www.snopes.com/tachyon/2017/09/hurricane-jose.jpg?resize=578,534",FAKE
189,Snp351,https://www.snopes.com/,A video showing several destructive tornadoes was purchased by National Geographic for $1 million.,"https://www.snopes.com/tachyon/2017/09/national_geographic_tornado_video_feature.jpg?resize=865,452",FAKE
190,Snp352,https://www.snopes.com/,"A photograph shows a boulder containing remarkably well-preserved, larger-than-human seahorse fossil.","https://www.snopes.com/tachyon/2017/09/Screen-Shot-2017-09-15-at-11.30.50-AM.png?resize=600,1175",FAKE
191,Snp353,https://www.snopes.com/,A crude sketch of a phallus could be seen on the inside of a log during an episode of Maya the Bee.,"https://www.snopes.com/tachyon/2017/09/maya-the-bee.jpg?resize=600,498",REAL
192,Snp354,https://www.snopes.com/,"The makers of a television commercial for a car company were so ""freaked out"" by an apparent ""ghostly"" apparition in the raw footage that the ad was never released.","https://www.snopes.com/tachyon/2017/09/ghost_car_commercial_fb.jpg?resize=865,452",FAKE
193,Snp355,https://www.snopes.com/,A photograph shows actors Heath Ledger and Cillian Murphy posing together.,"https://www.snopes.com/tachyon/2017/09/twitter-pic.jpg?resize=600,742",FAKE
194,Snp356,https://www.snopes.com/,"A video shows three sharks in an area of Miami, Florida that was flooded by Hurricane Irma.","https://www.snopes.com/tachyon/2017/09/sharks_miami_flooding_fb.jpg?resize=1200,630&quality=65",FAKE
195,Snp357,https://www.snopes.com/,A criminology textbook used an image of Brock Turner to illustrate an entry on rape.,"https://www.snopes.com/tachyon/2017/09/brock-turner-rape.jpg?resize=600,800",REAL
196,Snp358,https://www.snopes.com/,An animated GIF shows a wind-blown stop sign hitting a weather reporter.,"https://www.snopes.com/tachyon/2017/09/Here-is-Holly-with-the-weather-Imgur.gif?resize=500,222",FAKE
197,Snp359,https://www.snopes.com/,A video shows Hurricane Irma hitting Miami International Airport.,"https://www.snopes.com/tachyon/2017/09/dan-scavino.jpg?resize=600,643",FAKE
198,Snp361,https://www.snopes.com/,A video shows Hurricane Irma destroying buildings in Antigua and Barbuda in September 2017.,"https://www.snopes.com/tachyon/2017/09/fb-video.jpg?resize=600,506",FAKE
199,Snp362,https://www.snopes.com/,The National Oceanic and Atmospheric Administration reported that Hurricane Florence had airlifted several sharks.,"https://www.snopes.com/tachyon/2017/09/hurricane-irma.jpg?resize=600,338",FAKE
200,Snp364,https://www.snopes.com/,CNN published a story about pastor Joel Osteen that mistakenly featured an image of actor Tim Allen.,"https://www.snopes.com/tachyon/2017/09/tim-allen-cnn.jpg?resize=600,751",FAKE
201,Snp365,https://www.snopes.com/,"A photograph shows an ""inflatable dam"" holding back the flood waters surrounding a Texas home.","https://www.snopes.com/tachyon/2017/08/inflatable-dam.jpg?resize=600,397",REAL
202,Snp366,https://www.snopes.com/,A Navy Destroyer crashed into a building in downtown Houston after Hurricane Harvey flooded the city in August 2017.,"https://www.snopes.com/tachyon/2017/08/navy-destroyer-houston.jpg?resize=600,257",FAKE
203,Snp367,https://www.snopes.com/,"A photograph shows actor James Earl Jones dressed as Darth Vader alongside 'Star Wars' stars Mark Hamill, Anthony Daniels, and Kenny Baker.","https://www.snopes.com/tachyon/2017/08/hamil-and-vader.jpg?resize=600,665",FAKE
204,Snp368,https://www.snopes.com/,A photograph shows President Donald Trump receiving a spray-on tan before a television appearance.,"https://www.snopes.com/tachyon/2017/08/trumpspraytan.jpg?resize=600,427",FAKE
205,Snp369,https://www.snopes.com/,A photograph shows President Obama and George Soros laughing together.,"https://www.snopes.com/tachyon/2017/08/obama-and-soros.jpg?resize=600,607",FAKE
206,Snp372,https://www.snopes.com/,A photograph shows rays of lights in the shape of a cross during the August 2017 eclipse.,"https://www.snopes.com/tachyon/2017/08/fb-eclipse.jpg?resize=600,1067",FAKE
207,Snp374,https://www.snopes.com/,Antifa activists announced in August 2017 that they would protest the Sturgis Motorcycle Rally in 2018.,"https://www.snopes.com/tachyon/2017/08/antifa-sturgis-rally.jpg?resize=600,420",FAKE
208,Snp376,https://www.snopes.com/,A photograph shows a man on a beach near a mountain that resembles his outline.,"https://www.snopes.com/tachyon/2017/08/man-and-mountain.jpg?resize=600,450",REAL
209,Snp378,https://www.snopes.com/,Images show a genuine antifa manual created and distributed by the anti-fascist group.,"https://www.snopes.com/tachyon/2017/08/the-antifa-manual.jpg?resize=600,800",FAKE
210,Snp379,https://www.snopes.com/,A photograph shows a rainbow-colored mountain range in California.,"https://www.snopes.com/tachyon/2017/08/rainbow-mountains-1.jpg?resize=600,916",FAKE
211,Snp380,https://www.snopes.com/,A photograph shows Steve Bannon with a bloody lip.,"https://www.snopes.com/tachyon/2017/08/steve-bannon.jpg?resize=600,455",FAKE
212,Snp381,https://www.snopes.com/,A photograph shows Queen singer Freddie Mercury applying intricate face makeup.,https://www.snopes.com/tachyon/2017/08/freddie-mercury.jpg?w=600,FAKE
213,Snp382,https://www.snopes.com/,"A photograph shows President Trump with ""Millennial Matt,"" an alt-right figure involved in the white nationalist march in Charlottesville.",https://www.snopes.com/tachyon/2017/08/millenial-matt-and-trump.jpg?w=286,FAKE
214,Snp383,https://www.snopes.com/,A photograph shows a black police officer protecting participants in a white supremacist protest in Charlottesville.,"https://www.snopes.com/tachyon/2017/08/klanpolice.jpg?resize=715,959",REAL
215,Snp384,https://www.snopes.com/,Photograph shows a KKK member being treated by an all-black emergency room staff.,"https://www.snopes.com/tachyon/images/photos/medical/graphics/klaner.jpg?resize=600,350",FAKE
216,Snp385,https://www.snopes.com/,Photographs show a boy whose nose has been impaled with a fork.,https://www.snopes.com/tachyon/images/photos/accident/graphics/forknose1.jpg,REAL
217,Snp387,https://www.snopes.com/,A photograph shows a blue whale swimming beneath a row boat.,https://www.snopes.com/tachyon/2017/08/blue-whale-photo.jpg?w=600,FAKE
218,Snp389,https://www.snopes.com/,"The temperature hit a record 62°C (143.6°F) in Kuwait in July 2017, causing several trees to burst into flames.","https://www.snopes.com/tachyon/2017/08/kuwait_62_degrees_celsius_fb.jpg?resize=1200,630&quality=65",FAKE
219,Snp392,https://www.snopes.com/,"A video shows a bolt of lightning striking a river, sparking a large explosion.",https://www.snopes.com/tachyon/2017/08/lightning-bolt.jpg?w=600,FAKE
220,Snp393,https://www.snopes.com/,"A photograph shows UFO ""kill markings"" on the side of a German World War II anti-aircraft gun.","https://www.snopes.com/tachyon/2016/08/wwii-gun.jpg?resize=500,623",FAKE
221,Snp394,https://www.snopes.com/,A photograph shows a house cat cuddling with a lion.,"https://www.snopes.com/tachyon/2017/07/lion-and-cat.jpg?resize=600,396",FAKE
222,Snp395,https://www.snopes.com/,A photograph shows a kayak near a pod of orca whales.,"https://www.snopes.com/tachyon/2017/07/orca-whales.jpg?resize=600,782",FAKE
223,Snp396,https://www.snopes.com/,A photograph shows John Lennon and Che Guevara playing guitar together.,https://www.snopes.com/tachyon/2017/07/che-lennon.jpg?w=600,FAKE
224,Snp397,https://www.snopes.com/,A photograph shows a kayaker paddling across a humpback whale's huge open mouth.,https://www.snopes.com/tachyon/2010/06/13567318_10153828706787972_2890715468196432610_n.jpg,FAKE
225,Snp398,https://www.snopes.com/,A July 2017 Facebook post shows Tom Hanks wearing a t-shirt bearing a number of liberal slogans.,https://www.snopes.com/tachyon/2017/07/Tom_Hanks_Facebook.jpg?w=600,FAKE
226,Snp400,https://www.snopes.com/,A photograph shows a large whale swimming through a canal in Venice.,"https://www.snopes.com/tachyon/2017/07/venice_whales_feature.jpg?resize=1200,630&quality=65",FAKE
227,Snp401,https://www.snopes.com/,A photograph taken during World War II shows members of the League of German Girls during a uniform inspection.,"https://www.snopes.com/tachyon/2017/07/league-of-german-girls.jpg?resize=558,562",FAKE
228,Snp405,https://www.snopes.com/,A video shows a bear riding in the sidecar of a motorcycle.,"https://www.snopes.com/tachyon/2017/07/bear_riding_motorcycle_feature.jpg?resize=865,452",REAL
229,Snp406,https://www.snopes.com/,A photograph shows two men standing on a road in front of a tornado in Oklahoma in 1898.,"https://www.snopes.com/tachyon/2017/07/oklahoma-tornado-1898.jpg?resize=600,859",FAKE
230,Snp410,https://www.snopes.com/,"A photograph shows Eric and Donald Trump Jr., sons of President Donald Trump.","https://www.snopes.com/tachyon/2017/07/trumpsons.jpg?resize=1200,630&quality=65",FAKE
231,Snp412,https://www.snopes.com/,"A photograph shows Russia's president, Vladimir Putin, surrounded by other world leaders.",https://www.snopes.com/tachyon/2017/07/Screenshot-2017-07-10-aputint-7.jpg?w=600,FAKE
232,Snp415,https://www.snopes.com/,Photograph shows lava that came gushing out of geysers at Yellowstone National Park following a string of nearby earthquakes.,"https://www.snopes.com/tachyon/2017/07/yellowstone.jpg?resize=800,449",FAKE
233,Snp416,https://www.snopes.com/,A photograph shows the remarkably clear Flathead Lake in Montana.,"https://www.snopes.com/tachyon/2015/03/flathead.jpg?resize=1000,666",REAL
234,Snp417,https://www.snopes.com/,A photograph shows a palm-sized rabbit.,"https://www.snopes.com/tachyon/2017/07/cute-bunny.jpg?resize=600,370",FAKE
235,Snp419,https://www.snopes.com/,A photograph shows boxer Muhammad Ali with musician Michael Jackson.,https://www.snopes.com/tachyon/2017/07/muhammad-ali-and-not-michael-jackson.jpg?w=600,FAKE
236,Snp420,https://www.snopes.com/,A photograph shows Norwegian police officers in their skintight Summer uniforms.,"https://www.snopes.com/tachyon/2017/07/police-norway-fake.jpg?resize=600,568",FAKE
237,Snp421,https://www.snopes.com/,Photograph shows a new Boeing 797 blended-wing airliner.,"https://www.snopes.com/tachyon/2012/03/boeing797-example.jpg?resize=600,399",FAKE
238,Snp422,https://www.snopes.com/,"Germany's Black Forest caused 15,000 missing person cases last year.","https://www.snopes.com/tachyon/2017/06/black-forest.jpg?resize=600,554",FAKE
239,Snp423,https://www.snopes.com/,A photograph shows seal hugging a beluga whale.,https://www.snopes.com/tachyon/2017/06/beluga-whale-and-seal.jpg?w=600,FAKE
240,Snp424,https://www.snopes.com/,"A half-human, half-lamb was born in South Africa.","https://www.snopes.com/tachyon/2017/06/human-lamb-1.jpg?resize=600,338",FAKE
241,Snp426,https://www.snopes.com/,"A photograph from 1898 shows Julia Richardson, a tennis player who won six doubles championships.","https://www.snopes.com/tachyon/2017/06/julie-richardson.jpg?resize=600,837",FAKE
242,Snp428,https://www.snopes.com/,A leaked video depicts a human sacrifice conducted by researchers at the CERN nuclear research facility.,"https://www.snopes.com/tachyon/2016/08/MURDER_AT_CERN_-_DISTURBING_HUMAN_SACRIFICE_VIDEO_SURFACES_-_YouTube_.jpg?resize=673,402",FAKE
243,Snp429,https://www.snopes.com/,A Vox infographic calculated Republican lawmaker deaths against lives potentially saved by their effects on healthcare policy.,"https://www.snopes.com/tachyon/2017/06/Big_Hog_Calhoun_on_Twitter___We_dissect_the_numbers_from_our_Medicare_actuary_team__https___t_co_ZReqEwnXPG_.jpg?resize=500,673",FAKE
244,Snp430,https://www.snopes.com/,A photographer used sixteen cameras and waited 62 days to capture an image of the full moon above a sunset.,"https://www.snopes.com/tachyon/2017/06/16-cameras.jpg?resize=600,999",FAKE
245,Snp431,https://www.snopes.com/,"Photograph shows a young Nancy Pelosi as ""Miss Lube Rack"" of 1959.","https://www.snopes.com/tachyon/2015/04/nancy-pelosi-miss-lube-rack-.jpg?resize=700,700",FAKE
246,Snp432,https://www.snopes.com/,An image shows President Trump's motorcade riding in a penis formation.,"https://www.snopes.com/tachyon/2017/06/penis-formation.jpg?resize=600,668",FAKE
247,Snp434,https://www.snopes.com/,A California family was ticketed after holding a Viking funeral at a local lake.,"https://www.snopes.com/tachyon/2017/06/Viking-Burial-Scotts-Flat-1024x614.jpg?resize=768,461",FAKE
248,Snp435,https://www.snopes.com/,"An image shows a real Time Magazine cover featuring a picture of President Trump and the words ""Liar in Chief.""","https://www.snopes.com/tachyon/2017/06/liar-in-chief.jpg?resize=600,794",FAKE
249,Snp436,https://www.snopes.com/,A photograph shows a horse whose coat spells out the word 'horse.',"https://www.snopes.com/tachyon/images/photos/animals/graphics/horsehorse.jpg?resize=500,423",FAKE
250,Snp437,https://www.snopes.com/,An image showing Marilyn Monroe with a cat is a genuine photograph.,"https://www.snopes.com/tachyon/2017/06/monroe-cat.jpg?resize=600,1155",FAKE
251,Snp439,https://www.snopes.com/,Fox News showed a parody account for Reality Winner during a live broadcast.,"https://www.snopes.com/tachyon/2017/06/reality-winner-parody.jpg?resize=600,392",FAKE
252,Snp440,https://www.snopes.com/,A photograph shows President Trump with balloons stuffed into his shirt.,"https://www.snopes.com/tachyon/2017/06/Trumpleak1.jpg?resize=600,611",FAKE
253,Snp441,https://www.snopes.com/,An image shows President Trump partying with a stripper.,"https://www.snopes.com/tachyon/2017/06/Trumpleak2.jpg?resize=600,400",FAKE
254,Snp442,https://www.snopes.com/,A photograph shows President Donald Trump sitting with Liberace.,"https://www.snopes.com/tachyon/2017/06/trump-liberace.jpg?resize=600,470",FAKE
255,Snp443,https://www.snopes.com/,"CNN created ""fake news"" and staged protests in which Muslim residents purportedly protested a 3 June 2017 attack in London.","https://www.snopes.com/tachyon/2017/06/CNN_protest_fb.jpg?resize=865,452",FAKE
256,Snp444,https://www.snopes.com/,A photograph shows a man mowing his lawn during a tornado.,"https://www.snopes.com/tachyon/2017/06/mows-during-tornado.jpg?resize=600,602",REAL
257,Snp445,https://www.snopes.com/,A video shows a pigeon 'saluting' Russian president Vladimir Putin.,"https://www.snopes.com/tachyon/2017/06/putin_pigeon_salute_feature.jpg?resize=865,452",FAKE
258,Snp446,https://www.snopes.com/,A photograph shows Muslims from a New York mosque burning an American flag in protest of President Donald Trump.,"https://www.snopes.com/tachyon/2017/05/burn-flag.png?resize=650,326",FAKE
259,Snp451,https://www.snopes.com/,A commercial produced by Volkswagen employs suicide bomber imagery.,"https://www.snopes.com/tachyon/2014/11/vwpolo.jpg?resize=865,452",FAKE
260,Snp452,https://www.snopes.com/,A video shows Pope Francis slapping away Donald Trump's hand.,"https://www.snopes.com/tachyon/2017/05/pope-hands.jpg?resize=600,300",FAKE
261,Snp453,https://www.snopes.com/,President Trump's lawyers sent a cease and desist letter to a cartoonist for using doctored images of the Trump family.,"https://www.snopes.com/tachyon/2017/05/berkeley_breathed_letter.png?resize=600,849",FAKE
262,Snp454,https://www.snopes.com/,"Bill Murray and Hunter S. Thompson were photographed wearing shirts reading ""Buy Me Brunch"" and ""Polite as Fuck.""","https://www.snopes.com/tachyon/2017/05/murray-hunter.jpg?resize=600,781",FAKE
263,Snp456,https://www.snopes.com/,An image depicts Ariana Grande defiling the American flag.,"https://www.snopes.com/tachyon/2017/05/ariana-grande-american-flag.jpg?resize=600,682",FAKE
264,Snp457,https://www.snopes.com/,Photographs show a “new killer insect” that is able to spread a skin-altering virus when touched.,https://www.snopes.com/tachyon/2016/01/killerinsect.jpg,FAKE
265,Snp458,https://www.snopes.com/,A photograph shows President Trump and Saudi leaders touching a glowing orb.,"https://www.snopes.com/tachyon/2017/05/Trump_glowing_orb_feature.jpg?resize=865,452",REAL
266,Snp459,https://www.snopes.com/,"'Time' ran a cover story titled ""How to Survive the Coming Ice Age"" in 1977.","https://www.snopes.com/tachyon/2017/05/Facebook_meme_Global_Cooling_11.gif?resize=550,381",FAKE
267,Snp460,https://www.snopes.com/,A photograph shows Elvis Presley posing with Bruce Lee.,"https://www.snopes.com/tachyon/2017/05/elvis.jpg?resize=600,669",FAKE
268,Snp461,https://www.snopes.com/,A video captures a cat with an extremely deep meow.,"https://www.snopes.com/tachyon/2017/05/deep_voice_cat_fb.jpg?resize=865,452",FAKE
269,Snp462,https://www.snopes.com/,A photograph shows a biplane buzzing a Los Angeles beach in 1911.,"https://www.snopes.com/tachyon/2017/05/plane-over-beach.jpg?resize=600,611",FAKE
270,Snp463,https://www.snopes.com/,"A photograph shows ""rainbow mountains"" in Peru.","https://www.snopes.com/tachyon/2017/05/rainbow-mountain.jpg?resize=600,603",REAL
271,Snp464,https://www.snopes.com/,A photograph shows author J.D. Salinger writing at a nudist retreat.,"https://www.snopes.com/tachyon/2017/05/jd-salinger.jpg?resize=600,825",FAKE
272,Snp465,https://www.snopes.com/,An unflattering photograph shows President Trump playing a round of golf.,"https://www.snopes.com/tachyon/2017/05/president-trump-golfing.jpg?resize=600,664",FAKE
273,Snp466,https://www.snopes.com/,A photograph shows a fresh water sturgeon whale under the Mackinac Bridge in Lake Huron.,"https://www.snopes.com/tachyon/2017/05/sturgeon-whale.jpg?resize=600,462",FAKE
274,Snp467,https://www.snopes.com/,A 7D hologram park in Japan features virtual animals that can be touched by visitors.,"https://www.snopes.com/tachyon/2017/05/7D_animal_park_fb.jpg?resize=865,452",FAKE
275,Snp470,https://www.snopes.com/,A video shows a pink volcano erupting in New Zealand.,"https://www.snopes.com/tachyon/2017/05/shutterstock_124802173.jpg?resize=865,452",FAKE
276,Snp472,https://www.snopes.com/,A photograph shows Martin Luther King Jr. flipping the bird at a photographer.,"https://www.snopes.com/tachyon/2017/05/mlk-flips-the-bird.jpg?resize=600,405",FAKE
277,Snp473,https://www.snopes.com/,A photograph showing a group of astronauts without their helmets on indicates that the moon landing was staged.,"https://www.snopes.com/tachyon/2017/05/no-helmets-on-moon.jpg?resize=600,572",FAKE
278,Snp474,https://www.snopes.com/,Photograph shows an airplane shot down by Native Americans using wooden arrows.,"https://www.snopes.com/tachyon/2017/04/pipe-plane.jpeg?resize=600,347",FAKE
279,Snp476,https://www.snopes.com/,A photograph shows a woman wearing a sign reading 'My Legs Are Open for Refugees.',"https://www.snopes.com/tachyon/2017/05/refugees-sign.jpg?resize=600,717",FAKE
280,Snp477,https://www.snopes.com/,Photographs taken from a yacht show the formation of an island via a volcanic eruption at sea.,"https://www.snopes.com/tachyon/2017/05/maiken_island_fb.jpg?resize=865,452&quality=65",REAL
281,Snp479,https://www.snopes.com/,An image shows an anti-fascist protester duct-taped to an electrical box by neo-Nazis.,"https://www.snopes.com/tachyon/2017/05/antifa.jpg?resize=600,604",FAKE
282,Snp481,https://www.snopes.com/,A photograph shows a 'water bending' squirrel.,"https://www.snopes.com/tachyon/2017/04/waterbending_squirrel_faux_feature.jpg?resize=1200,630&quality=65",FAKE
283,Snp484,https://www.snopes.com/,"A video shows black stones raining from the sky in Sinop, Turkey.","https://www.snopes.com/tachyon/2017/03/black-stones.jpg?resize=485,612",FAKE
284,Snp485,https://www.snopes.com/,A photograph shows a real hammerhead salamander.,"https://www.snopes.com/tachyon/2016/05/salamander.jpg?resize=540,540",FAKE
285,Snp489,https://www.snopes.com/,A photograph shows Marilyn Monroe and Elizabeth Taylor leaning against a tree.,"https://www.snopes.com/tachyon/2017/04/monroe-and-taylor.jpg?resize=600,552",FAKE
286,Snp490,https://www.snopes.com/,"A video shows a new health trend called the ""human nacho spa treatment.""","https://www.snopes.com/tachyon/2017/04/nacho_spa_meme_feature.jpg?resize=865,452",FAKE
